date,mktrf,smb,hml,umd
20190723,0.006500,-0.002300,0.008100,-0.008000
20190724,0.006600,0.007400,0.008500,-0.007500
20190725,-0.006300,-0.006600,-0.001200,0.015300
20190726,0.008200,0.003900,-0.001900,0.002500
20190729,-0.003200,-0.003400,-0.004600,0.004400
20190730,-0.001700,0.013600,0.008900,-0.013700
20190731,-0.010900,0.001200,0.006100,0.001300
20190801,-0.010400,-0.004200,-0.018900,0.024700
20190802,-0.008700,-0.003100,0.000700,0.002200
20190805,-0.030700,-0.000100,0.000000,0.004100
20190806,0.012900,-0.004200,-0.005900,0.010400
20190807,0.000700,0.000800,-0.009100,0.003700
20190808,0.019700,0.000400,-0.002300,0.002600
20190809,-0.007800,-0.004200,-0.002300,0.010000
20190812,-0.013200,0.002800,-0.002700,0.005700
20190813,0.014700,-0.001700,-0.005400,0.000500
20190814,-0.029500,0.002300,-0.005100,0.013300
20190815,0.001600,-0.006100,-0.005200,0.012000
20190816,0.015500,0.005200,0.006000,-0.010900
20190819,0.011400,0.000100,0.002200,-0.011600
20190820,-0.007500,0.003100,-0.005000,0.004300
20190821,0.008500,0.000500,-0.003000,-0.000700
20190822,-0.001000,-0.005300,0.004900,-0.000500
20190823,-0.026600,-0.005500,-0.001700,0.009400
20190826,0.010800,-0.000200,-0.001800,0.004000
20190827,-0.004600,-0.008800,-0.006700,0.009100
20190828,0.006800,0.004600,0.006200,-0.008800
20190829,0.013500,0.003000,0.003400,-0.009400
20190830,0.000300,-0.003700,0.002400,-0.002700
20190903,-0.008600,-0.009500,0.001000,0.005500
20190904,0.010800,-0.002200,0.004300,-0.009100
20190905,0.014200,0.004000,0.007000,-0.020000
20190906,-0.000200,-0.003900,0.000400,-0.003900
20190909,0.000700,0.007400,0.030600,-0.038300
20190910,0.001700,0.010600,0.011200,-0.031600
20190911,0.008800,0.013300,-0.000400,-0.004400
20190912,0.002200,-0.003000,-0.001300,0.009900
20190913,-0.000100,0.000100,0.007400,-0.007000
20190916,-0.002300,0.009000,0.005300,-0.018600
20190917,0.001700,-0.005900,-0.011900,0.023700
20190918,-0.000500,-0.007600,0.000600,0.010100
20190919,-0.000500,-0.004300,-0.004600,0.005700
20190920,-0.004800,0.002900,0.001500,0.000300
20190923,-0.000200,-0.001700,0.005100,-0.001700
20190924,-0.010100,-0.007300,0.000000,0.011400
20190925,0.006900,0.003600,0.005200,-0.006400
20190926,-0.004100,-0.009600,0.001200,0.008100
20190927,-0.006200,-0.003400,0.008800,-0.007100
20190930,0.005000,-0.001700,-0.004800,0.002000
20191001,-0.013100,-0.004600,-0.005800,0.011500
20191002,-0.017300,0.009000,-0.003600,0.007800
20191003,0.008000,-0.002200,-0.008900,-0.002300
20191004,0.013900,-0.004700,-0.000700,0.009200
20191007,-0.004100,0.001600,-0.000200,-0.001300
20191008,-0.016100,-0.001300,-0.001200,0.006400
20191009,0.009200,-0.005500,-0.000900,0.004800
20191010,0.005900,-0.004000,0.002600,-0.003800
20191011,0.012300,0.004700,0.001900,-0.011600
20191014,-0.001800,-0.003400,-0.000400,0.001700
20191015,0.010300,0.002500,-0.002500,-0.002600
20191016,-0.002400,0.004000,0.002300,-0.001300
20191017,0.003700,0.008000,-0.002800,-0.001400
20191018,-0.004900,-0.003500,0.008700,0.004500
20191021,0.007100,0.001600,0.003400,-0.004600
20191022,-0.003400,0.002200,0.008600,-0.020700
20191023,0.002500,-0.000900,0.002600,-0.006100
20191024,0.002500,-0.002600,-0.008900,0.010700
20191025,0.005100,0.002700,0.000800,-0.008200
20191028,0.006200,0.002700,-0.002500,-0.001800
20191029,-0.001300,0.003000,0.005000,-0.000800
20191030,0.002700,-0.003600,-0.011700,0.009700
20191031,-0.003800,-0.002600,-0.004300,0.005100
20191101,0.010800,0.004800,0.008300,-0.018000
20191104,0.004000,0.000100,0.013600,-0.026100
20191105,-0.000300,0.002400,0.004400,-0.007600
20191106,-0.000500,-0.007200,0.002300,0.009900
20191107,0.003800,-0.001400,0.005100,-0.011700
20191108,0.003100,0.000600,-0.003600,-0.001600
20191111,-0.001900,0.000000,-0.001900,0.007900
20191112,0.001600,-0.001200,-0.001500,0.005400
20191113,0.000100,-0.002200,-0.008200,0.010500
20191114,0.000700,-0.001100,-0.002500,0.005100
20191115,0.007400,-0.002500,-0.003300,-0.005500
20191118,0.000200,-0.003500,-0.005100,0.009100
20191119,0.000200,0.005800,-0.009500,0.004900
20191120,-0.003300,0.000000,-0.004500,0.000200
20191121,-0.001400,-0.003500,0.001100,-0.009600
20191122,0.002400,0.000600,0.002200,-0.009900
20191125,0.009200,0.013200,-0.003800,-0.003700
20191126,0.001900,0.000600,-0.009000,0.008600
20191127,0.004400,0.002300,-0.000200,-0.002200
20191129,-0.004200,-0.000400,-0.003100,-0.000200
20191202,-0.008700,-0.002500,0.004800,-0.003800
20191203,-0.006600,0.006000,-0.008300,0.005000
20191204,0.006000,0.001300,0.002500,-0.003000
20191205,0.001300,-0.002100,0.004600,0.005800
20191206,0.009100,0.002400,0.003700,-0.007900
20191209,-0.003300,0.003700,0.001200,-0.002700
20191210,-0.000800,0.003100,-0.000900,-0.000300
20191211,0.002800,-0.000700,0.001300,0.004500
20191212,0.009000,-0.001400,0.011400,-0.008600
20191213,-0.000300,-0.002700,-0.005400,0.007700
20191216,0.007400,0.000300,-0.000400,-0.004800
20191217,0.001000,0.004100,0.006700,-0.000800
20191218,-0.000500,0.002000,0.000800,-0.002800
20191219,0.004300,-0.000200,-0.004200,-0.002200
20191220,0.004800,-0.003000,-0.003100,0.002300
20191223,0.001000,0.002000,-0.003400,-0.006900
20191224,0.000100,0.003900,-0.000100,0.001600
20191226,0.004800,-0.005400,0.000000,0.003000
20191227,-0.001000,-0.005300,-0.000700,0.003700
20191230,-0.005700,0.001900,0.005600,0.000500
20191231,0.002800,-0.000100,0.001100,-0.004600
20200102,0.008600,-0.008800,-0.003300,0.008200
20200103,-0.006700,0.003800,0.000100,0.000300
20200106,0.003600,-0.000700,-0.005500,-0.006900
20200107,-0.001900,-0.000100,-0.002500,0.000100
20200108,0.004700,-0.000600,-0.006400,0.009200
20200109,0.006500,-0.006400,-0.004900,0.007300
20200110,-0.003400,-0.001900,-0.003300,0.001800
20200113,0.007300,-0.001100,-0.000800,0.006400
20200114,-0.000600,0.003900,-0.001800,-0.009000
20200115,0.001600,0.004700,-0.008100,0.001400
20200116,0.008800,0.005200,-0.001100,0.001500
20200117,0.002800,-0.006400,-0.001300,0.008600
20200121,-0.003200,-0.005100,-0.006100,0.008000
20200122,0.000800,-0.002600,0.000100,0.006400
20200123,0.000800,-0.000500,-0.001300,0.002600
20200124,-0.009700,-0.004400,-0.002800,0.004900
20200127,-0.015600,0.003700,-0.004100,0.004700
20200128,0.010200,-0.001300,-0.004200,0.008200
20200129,-0.001000,-0.002400,-0.009700,0.006100
20200130,0.003400,-0.006800,0.006800,0.005200
20200131,-0.017400,-0.004200,-0.003500,-0.002900
20200203,0.008400,0.006200,-0.006800,0.003300
20200204,0.015700,-0.000500,-0.006800,-0.000900
20200205,0.009700,0.003100,0.014600,-0.017300
20200206,0.002700,-0.004400,-0.008300,0.004400
20200207,-0.005500,-0.007900,-0.000300,0.003900
20200210,0.007300,0.000000,-0.008800,0.009500
20200211,0.002800,0.000500,0.010400,-0.010600
20200212,0.006600,0.001500,-0.003500,-0.004100
20200213,-0.000900,0.002000,0.000000,0.006400
20200214,0.001500,-0.003800,-0.006600,0.005200
20200218,-0.001900,0.001600,-0.006400,0.002600
20200219,0.006000,0.001800,0.000300,-0.000500
20200220,-0.003500,0.004900,0.006600,-0.005300
20200221,-0.011200,-0.001100,0.000200,-0.002200
20200224,-0.033900,0.001800,0.000100,0.005900
20200225,-0.030900,-0.001000,-0.006800,0.007500
20200226,-0.005200,-0.003800,-0.012000,0.011700
20200227,-0.042200,0.007800,0.000500,-0.001900
20200228,-0.007800,0.002900,-0.008000,-0.004100
20200302,0.043100,-0.016900,-0.004300,0.019100
20200303,-0.027900,0.008100,-0.006300,0.008200
20200304,0.040300,-0.010800,-0.011700,0.010800
20200305,-0.033800,0.002400,-0.014000,0.004600
20200306,-0.017800,0.000600,-0.014900,0.004600
20200309,-0.077800,-0.003800,-0.047500,0.032200
20200310,0.047400,-0.024900,0.007900,0.005700
20200311,-0.050500,-0.008300,-0.008100,0.003300
20200312,-0.096300,-0.004500,-0.011800,0.002400
20200313,0.089600,-0.027300,0.029800,-0.011700
20200316,-0.120000,-0.002600,-0.007600,-0.023300
20200317,0.058700,0.008300,-0.006900,0.012300
20200318,-0.055600,-0.035700,-0.047100,-0.008500
20200319,0.013100,0.055000,0.008700,0.002900
20200320,-0.041500,0.003400,-0.008900,-0.007500
20200323,-0.025500,0.022200,-0.033000,0.016000
20200324,0.093400,-0.012500,0.023900,0.002100
20200325,0.011800,-0.007300,0.019300,-0.002600
20200326,0.060200,-0.007200,0.010900,0.004500
20200327,-0.034800,-0.008300,-0.007600,0.009500
20200330,0.031600,-0.003000,-0.021100,0.018500
20200331,-0.014400,0.018000,-0.003900,-0.010700
20200401,-0.045100,-0.015000,-0.014200,0.001800
20200402,0.021000,-0.009800,-0.002800,-0.008900
20200403,-0.016400,-0.010900,-0.011500,-0.002000
20200406,0.070600,0.007600,0.003000,-0.003400
20200407,-0.001100,-0.005700,0.021000,-0.018000
20200408,0.034000,0.003100,0.012900,-0.021000
20200409,0.015900,0.019300,0.031700,-0.007700
20200413,-0.009200,-0.008400,-0.024000,0.008900
20200414,0.030200,-0.001800,-0.031300,0.020800
20200415,-0.021500,-0.012300,-0.025400,0.023300
20200416,0.006200,-0.002100,-0.029700,0.038800
20200417,0.027200,0.007400,0.027700,-0.054100
20200420,-0.015600,0.007700,-0.009100,0.015100
20200421,-0.030800,0.009300,0.001600,-0.003600
20200422,0.023100,-0.007000,-0.016500,0.004500
20200423,0.001300,0.011100,0.005500,-0.023600
20200424,0.014400,0.002700,-0.001200,0.003300
20200427,0.017300,0.016100,0.027000,-0.024100
20200428,-0.004500,0.009800,0.028400,-0.033100
20200429,0.029200,0.018800,0.020000,-0.047500
20200430,-0.011800,-0.014200,-0.016800,0.009100
20200501,-0.029100,-0.005600,-0.009700,0.028500
20200504,0.005300,0.002000,-0.012900,0.001900
20200505,0.009500,0.000400,-0.020100,0.021700
20200506,-0.005200,0.005400,-0.027000,0.021400
20200507,0.013300,-0.000600,0.003900,-0.021400
20200508,0.019000,0.013900,0.024500,-0.034500
20200511,0.000700,0.004700,-0.037800,0.025100
20200512,-0.020600,-0.008400,-0.013500,0.009700
20200513,-0.018900,-0.009000,-0.020900,0.031400
20200514,0.011400,-0.015100,0.009200,-0.009500
20200515,0.005700,0.016100,-0.011600,0.006600
20200518,0.032400,0.015700,0.046100,-0.061100
20200519,-0.010100,-0.005400,-0.014900,0.011200
20200520,0.018000,0.010900,0.013100,-0.014500
20200521,-0.007000,0.006300,0.004100,-0.012200
20200522,0.002700,0.004700,-0.008600,0.008000
20200526,0.012300,0.001000,0.045600,-0.047400
20200527,0.015400,0.006500,0.036100,-0.025400
20200528,-0.004100,-0.015300,-0.024300,0.021800
20200529,0.006000,-0.002900,-0.019700,0.023100
20200601,0.005200,-0.000400,0.004300,-0.020200
20200602,0.008100,-0.000900,0.005400,-0.013200
20200603,0.014200,0.001600,0.026300,-0.048400
20200604,-0.003400,-0.002300,0.028900,-0.034200
20200605,0.025000,0.006600,0.027600,-0.050600
20200608,0.013900,0.003700,0.020900,-0.049900
20200609,-0.008500,-0.002500,-0.019300,0.042300
20200610,-0.005600,-0.008500,-0.041000,0.059300
20200611,-0.059100,-0.008200,-0.030400,0.050800
20200612,0.012900,0.003100,0.018300,-0.038900
20200615,0.010900,0.014600,-0.003900,0.007100
20200616,0.018700,0.006000,0.004900,-0.008900
20200617,-0.004000,-0.009000,-0.019800,0.028500
20200618,0.001900,0.000900,-0.005300,-0.000800
20200619,-0.004500,0.000900,-0.006500,0.011300
20200622,0.007100,0.008400,-0.013600,0.014300
20200623,0.004200,0.001600,-0.006000,0.002900
20200624,-0.026100,-0.004500,-0.013600,0.029700
20200625,0.011200,0.002400,0.005100,-0.005000
20200626,-0.024400,0.001200,-0.014000,0.012900
20200629,0.015100,0.012500,0.018400,-0.026300
20200630,0.015800,0.000800,0.000100,0.011900
20200701,0.004100,-0.012800,-0.025800,0.020200
20200702,0.005000,-0.000200,-0.001300,0.002100
20200706,0.016500,-0.006300,0.003400,-0.000800
20200707,-0.010300,-0.005000,-0.015000,0.026600
20200708,0.009100,0.003000,-0.004700,0.007400
20200709,-0.005300,-0.009300,-0.026000,0.029900
20200710,0.011100,-0.000700,0.030700,-0.027700
20200713,-0.012000,-0.007700,0.020400,-0.013300
20200714,0.013500,0.004200,-0.002900,0.007400
20200715,0.011400,0.024200,0.012500,-0.034500
20200716,-0.003700,-0.003500,0.008000,0.004100
20200717,0.003000,0.001800,-0.014200,0.018100
20200720,0.010100,-0.004500,-0.023700,0.030000
20200721,0.001500,0.008400,0.032700,-0.036700
20200722,0.004900,-0.006100,-0.003700,0.005700
20200723,-0.012000,0.007200,0.019700,-0.018100
20200724,-0.007500,-0.008200,0.004400,-0.000100
20200727,0.008800,0.007600,-0.019900,0.022200
20200728,-0.008100,-0.007100,0.010000,-0.008300
20200729,0.013500,0.004800,0.008900,-0.008000
20200730,-0.002900,0.004900,-0.018400,0.024700
20200731,0.006100,-0.016000,-0.006600,0.011300
20200803,0.009800,0.012200,-0.008400,0.017800
20200804,0.003700,0.004700,0.000400,-0.009200
20200805,0.007800,0.010400,0.008300,-0.012800
20200806,0.005300,-0.004100,-0.008300,0.004000
20200807,0.000200,0.009100,0.024000,-0.020800
20200810,0.002400,0.008800,0.017300,-0.027800
20200811,-0.008300,-0.003300,0.016400,-0.021900
20200812,0.014000,-0.005100,-0.013400,0.018900
20200813,-0.000100,0.001800,-0.013300,0.015600
20200814,-0.000400,-0.000900,0.010800,-0.012000
20200817,0.004500,0.005900,-0.019300,0.023300
20200818,0.002200,-0.010600,-0.014200,0.017100
20200819,-0.003800,0.004700,0.001000,0.000400
20200820,0.003100,-0.005200,-0.015400,0.014000
20200821,0.002600,-0.010900,-0.004300,0.008100
20200824,0.009200,-0.003700,0.026000,-0.033100
20200825,0.003600,0.001500,-0.006500,0.010600
20200826,0.010000,-0.011700,-0.017400,0.022500
20200827,0.001800,-0.003400,0.009500,-0.021500
20200828,0.007000,0.002700,-0.002300,-0.009100
20200831,-0.000400,-0.004200,-0.017600,0.018000
20200901,0.009200,0.004500,-0.003000,0.013100
20200902,0.012700,-0.005000,-0.004500,-0.002800
20200903,-0.037000,-0.002300,0.026000,-0.035700
20200904,-0.008700,-0.001700,0.020600,-0.022800
20200908,-0.029100,0.006600,-0.002800,-0.001100
20200909,0.020700,-0.001700,-0.020000,0.030300
20200910,-0.016400,0.003000,-0.000700,0.003700
20200911,-0.000600,-0.008400,0.008900,-0.004400
20200914,0.015900,0.011900,-0.008000,-0.000600
20200915,0.005700,-0.002700,-0.014300,0.011400
20200916,-0.003900,0.007600,0.013100,-0.025100
20200917,-0.008500,0.003600,0.002000,-0.004800
20200918,-0.008800,0.007900,-0.002100,0.009500
20200921,-0.010800,-0.020300,-0.018800,0.029400
20200922,0.010200,-0.001400,-0.016300,0.019100
20200923,-0.024800,-0.007100,0.001600,0.002800
20200924,0.002500,-0.002100,0.003800,-0.000400
20200925,0.017200,0.001500,-0.013400,0.007200
20200928,0.016600,0.007200,0.010500,-0.008600
20200929,-0.004200,0.007600,-0.013300,0.016500
20200930,0.007900,-0.007300,0.001500,0.001700
20201001,0.007900,0.010400,-0.005400,0.011300
20201002,-0.009600,0.010800,0.024400,-0.027100
20201005,0.019300,0.010200,-0.001100,0.006400
20201006,-0.012800,0.007400,0.002600,-0.000800
20201007,0.018400,0.005300,0.002200,0.001300
20201008,0.008000,0.000200,0.009900,-0.019100
20201009,0.009300,0.000100,-0.014100,0.020100
20201012,0.015300,-0.008400,-0.000900,0.003400
20201013,-0.004100,0.001800,-0.017200,0.023300
20201014,-0.006500,0.000900,0.000300,-0.003700
20201015,-0.000800,0.008900,0.011400,-0.009700
20201016,-0.000600,-0.001800,0.000600,0.000600
20201019,-0.015300,0.003500,0.003000,-0.003200
20201020,0.003400,-0.002400,0.012600,-0.011700
20201021,-0.003600,-0.004700,0.004100,-0.004900
20201022,0.006700,0.006100,0.010300,-0.027700
20201023,0.003800,0.004200,0.000400,0.001000
20201026,-0.018500,-0.002800,-0.003900,0.010700
20201027,-0.002300,-0.000700,-0.023300,0.027300
20201028,-0.034100,0.000100,0.005800,0.001800
20201029,0.011300,0.001700,0.002700,-0.011300
20201030,-0.014500,-0.008000,0.018600,-0.023300
20201102,0.011700,0.005300,0.009900,-0.013800
20201103,0.019300,0.010000,-0.002000,0.001800
20201104,0.022500,-0.014800,-0.050000,0.049100
20201105,0.021300,0.010000,0.005200,-0.001400
20201106,0.000100,-0.008600,-0.009300,0.010200
20201109,0.008600,0.008000,0.067400,-0.143700
20201110,-0.001700,0.015600,0.021600,-0.019000
20201111,0.008800,-0.005600,-0.017500,0.033100
20201112,-0.009400,-0.002300,-0.011800,0.018700
20201113,0.013100,0.006100,0.011400,-0.021300
20201116,0.012200,0.007800,0.020000,-0.033100
20201117,-0.001900,0.006100,0.000000,-0.002500
20201118,-0.009300,-0.000300,0.000200,0.002700
20201119,0.005900,0.004700,-0.007600,0.003800
20201120,-0.005100,0.006800,-0.006100,0.006900
20201123,0.008300,0.008700,0.015700,-0.027200
20201124,0.015600,-0.001100,0.027600,-0.038600
20201125,0.000300,0.000000,-0.013300,0.015500
20201127,0.004300,0.004700,-0.016200,0.017900
20201130,-0.005300,-0.009900,-0.020700,0.030400
20201201,0.009800,-0.002600,0.005400,-0.008300
20201202,0.001100,-0.000900,0.010700,-0.022100
20201203,0.001800,0.005000,-0.000900,-0.005600
20201204,0.010200,0.014700,0.008400,-0.018300
20201207,0.000300,0.002400,-0.010200,0.015200
20201208,0.004700,0.010200,-0.007100,0.001100
20201209,-0.010300,-0.000600,0.012800,-0.013800
20201210,0.002400,0.011200,-0.004700,-0.001700
20201211,-0.002000,-0.003800,-0.007100,0.006500
20201214,-0.002800,0.005800,-0.015200,0.011000
20201215,0.012800,0.010800,0.003600,-0.003300
20201216,0.001700,-0.004300,-0.003800,0.006100
20201217,0.007900,0.006900,-0.007100,0.012000
20201218,-0.001200,0.000700,-0.011700,0.010900
20201221,-0.002300,0.001300,-0.000500,0.011300
20201222,0.000600,0.012100,-0.016100,0.018600
20201223,0.001000,0.003800,0.020300,-0.022100
20201224,0.002100,-0.004100,-0.001900,0.002000
20201228,0.004600,-0.007300,0.003600,-0.004700
20201229,-0.004000,-0.015300,0.002400,-0.004100
20201230,0.002700,0.010100,0.000300,-0.002700
20201231,0.003900,-0.008900,0.004100,-0.005900
20210104,-0.014100,0.002200,0.005800,-0.000400
20210105,0.008600,0.012300,0.004800,-0.007100
20210106,0.007900,0.021400,0.039300,-0.025900
20210107,0.017600,0.003300,-0.008300,0.015700
20210108,0.005100,-0.007500,-0.013800,0.008200
20210111,-0.005100,0.002600,0.012600,-0.009400
20210112,0.003800,0.012900,0.012100,-0.007200
20210113,0.000700,-0.009300,-0.004500,0.004500
20210114,-0.001100,0.020300,0.011100,-0.010800
20210115,-0.008600,-0.004900,-0.007600,0.006100
20210119,0.009200,0.008800,-0.008000,0.006300
20210120,0.012600,-0.003900,-0.010800,0.012600
20210121,-0.000400,-0.005500,-0.009400,0.011900
20210122,-0.000700,0.018700,-0.001200,0.008300
20210125,0.002900,-0.000500,-0.004100,0.003200
20210126,-0.003200,0.000200,0.000100,0.002500
20210127,-0.025300,0.013300,0.015500,-0.006600
20210128,0.009200,-0.019300,-0.009100,0.001900
20210129,-0.018400,0.005900,0.005800,0.002100
20210201,0.017300,0.009300,-0.014700,0.012800
20210202,0.014800,-0.008500,-0.010800,-0.000800
20210203,0.001500,0.004300,0.007000,-0.009900
20210204,0.012300,0.003800,0.003700,-0.003900
20210205,0.005800,0.010700,-0.004700,0.004400
20210208,0.009600,0.021100,0.003900,0.004600
20210209,0.000500,0.007100,-0.001700,0.004200
20210210,-0.000800,-0.004700,0.006400,-0.007800
20210211,0.001900,-0.002200,-0.004300,0.007400
20210212,0.004900,-0.001400,0.004900,0.006400
20210216,-0.001400,-0.006100,0.018800,-0.007000
20210217,-0.002100,-0.008500,0.006100,-0.011300
20210218,-0.006300,-0.015500,-0.001900,-0.008900
20210219,0.001600,0.017800,0.007100,0.001700
20210222,-0.011300,-0.000600,0.031600,-0.032500
20210223,-0.001500,-0.012700,0.009000,-0.018400
20210224,0.011500,0.012100,0.014100,-0.001600
20210225,-0.027400,-0.011400,0.009200,-0.018400
20210226,-0.002800,0.006600,-0.015700,0.019800
20210301,0.026300,0.010900,0.002300,0.015100
20210302,-0.010500,-0.010900,0.012400,-0.014800
20210303,-0.015700,-0.001900,0.035700,-0.032600
20210304,-0.017000,-0.013600,0.017100,-0.028500
20210305,0.018500,0.002100,0.006200,-0.011000
20210308,-0.006700,0.006100,0.037000,-0.030700
20210309,0.017900,0.012900,-0.032400,0.045200
20210310,0.006800,0.007700,0.018200,-0.004800
20210311,0.014400,0.016000,-0.020200,0.029800
20210312,0.001000,0.001300,0.013000,-0.010200
20210315,0.007000,-0.001100,-0.012900,0.010100
20210316,-0.004300,-0.011100,-0.008300,-0.013600
20210317,0.003300,0.004700,0.003300,0.014800
20210318,-0.018800,-0.017500,0.021800,-0.034500
20210319,0.002500,0.012600,-0.009900,0.011700
20210322,0.005500,-0.012000,-0.022100,0.001600
20210323,-0.011700,-0.027100,-0.010400,-0.022100
20210324,-0.010100,-0.019700,0.014700,-0.028200
20210325,0.006700,0.016800,0.013900,0.007400
20210326,0.015500,0.001800,0.006900,-0.004500
20210329,-0.004900,-0.024000,-0.002300,-0.026900
20210330,-0.000200,0.015400,0.010000,0.023300
20210331,0.006300,0.011100,-0.023300,0.017600
20210401,0.012700,0.002900,0.000000,0.006600
20210405,0.012700,-0.005900,-0.007100,-0.004900
20210406,0.000100,-0.003200,0.001000,0.006800
20210407,-0.001200,-0.016100,0.003200,-0.008100
20210408,0.006200,0.005900,-0.011600,0.011500
20210409,0.006500,-0.006400,0.001400,-0.001700
20210412,-0.000500,-0.006200,0.005800,-0.002400
20210413,0.004100,-0.002800,-0.016100,0.009100
20210414,-0.003500,0.007900,0.014100,-0.001600
20210415,0.010400,-0.004400,-0.011900,-0.007500
20210416,0.002700,-0.003600,0.006500,-0.002800
20210419,-0.007300,-0.007700,0.007900,-0.012200
20210420,-0.009400,-0.011800,-0.015600,-0.020600
20210421,0.011100,0.013900,0.001000,0.019700
20210422,-0.007700,0.006500,-0.007600,-0.001200
20210423,0.012600,0.007500,0.007000,0.018200
20210426,0.004300,0.008700,-0.005000,0.014400
20210427,-0.000300,-0.001600,0.008400,0.000600
20210428,-0.000600,0.002000,0.001900,-0.001500
20210429,0.003900,-0.011400,0.010900,-0.008900
20210430,-0.008300,-0.004300,-0.003300,-0.004700
20210503,0.001700,0.004300,0.017000,-0.003700
20210504,-0.008900,-0.007500,0.020000,-0.001800
20210505,-0.000600,-0.004600,0.013400,0.003000
20210506,0.004800,-0.008300,0.012000,-0.010100
20210507,0.008400,0.004300,-0.000900,0.012000
20210510,-0.013600,-0.016800,0.017000,-0.022500
20210511,-0.006300,0.009600,-0.008900,0.000000
20210512,-0.023400,-0.013300,0.007100,-0.025600
20210513,0.010200,0.002600,0.011400,-0.001600
20210514,0.018100,0.009800,-0.001500,0.017400
20210517,-0.002400,0.006000,0.008300,0.002800
20210518,-0.006900,0.002600,-0.009400,-0.002600
20210519,-0.003400,-0.003700,-0.004600,-0.006900
20210520,0.011500,-0.001100,-0.014200,0.001800
20210521,-0.000400,0.002200,0.009800,0.002400
20210524,0.009900,-0.003700,-0.006900,0.011100
20210525,-0.003000,-0.006100,-0.012300,0.002300
20210526,0.004700,0.017700,0.005600,0.017300
20210527,0.002800,0.008000,0.009400,0.015900
20210528,0.000400,-0.003000,-0.003000,-0.003600
20210601,0.000300,0.011100,0.014500,0.009500
20210602,0.001200,-0.001200,0.003100,-0.007000
20210603,-0.005300,-0.005300,0.007200,-0.010200
20210604,0.008900,-0.003600,-0.008900,0.003700
20210607,0.001500,0.015700,-0.009600,0.006500
20210608,0.001900,0.011500,-0.003100,0.004600
20210609,-0.003000,-0.002900,-0.008400,-0.011500
20210610,0.004000,-0.008900,-0.020400,-0.016400
20210611,0.003700,0.006700,0.001800,0.006200
20210614,0.001500,-0.003100,-0.016100,-0.009300
20210615,-0.003000,-0.000300,0.013000,0.000100
20210616,-0.004500,0.004400,0.002000,0.003700
20210617,0.000100,-0.004900,-0.035700,-0.018000
20210618,-0.012200,-0.004200,-0.014400,-0.005200
20210621,0.013400,0.005900,0.010600,0.013100
20210622,0.005800,0.000400,-0.004300,0.004500
20210623,0.000100,0.005500,-0.002900,0.011800
20210624,0.006900,0.006500,0.002300,0.007100
20210625,0.003100,-0.007000,0.004300,-0.005500
20210628,0.002200,-0.004900,-0.016000,0.001200
20210629,0.000000,-0.002500,-0.002900,0.000900
20210630,0.000700,-0.001200,0.007600,0.007600
20210701,0.004300,0.003700,0.004200,-0.002600
20210702,0.005600,-0.013300,-0.007100,-0.008200
20210706,-0.002800,-0.006500,-0.019800,-0.014400
20210707,0.000900,-0.009200,0.000800,-0.011600
20210708,-0.008600,0.001500,-0.007700,-0.003200
20210709,0.012500,0.006100,0.015700,0.016500
20210712,0.002300,-0.001700,0.005600,0.009000
20210713,-0.005600,-0.011300,-0.004100,-0.012400
20210714,-0.002600,-0.011600,0.003500,-0.014100
20210715,-0.003800,-0.003500,0.007800,-0.006200
20210716,-0.007700,-0.002300,-0.012500,-0.015600
20210719,-0.014100,0.003100,-0.017400,-0.006300
20210720,0.016900,0.007900,0.001600,0.016300
20210721,0.009500,0.006300,0.007900,0.019000
20210722,0.000900,-0.013400,-0.010100,-0.006400
20210723,0.009800,-0.001000,-0.004600,0.000900
20210726,0.001800,-0.000900,0.013300,0.009600
20210727,-0.006600,-0.006600,0.006000,-0.010800
20210728,0.002700,0.014100,-0.006500,0.005800
20210729,0.004100,-0.000100,0.009400,0.007800
20210730,-0.006500,-0.000700,-0.001700,-0.000600
20210802,-0.001200,-0.001500,-0.004100,-0.000500
20210803,0.007300,-0.004800,0.009200,0.005000
20210804,-0.003900,-0.006100,-0.015700,-0.002000
20210805,0.007400,0.011400,-0.001100,0.008300
20210806,0.000900,0.000400,0.019000,0.004800
20210809,0.000100,-0.003500,-0.002700,0.006600
20210810,0.000600,-0.000100,0.018200,0.004000
20210811,0.001900,-0.000100,0.014100,-0.003000
20210812,0.002400,-0.005900,-0.004000,0.003400
20210813,0.000000,-0.008500,-0.002500,-0.008600
20210816,-0.000500,-0.008500,0.000500,-0.004900
20210817,-0.008000,-0.004400,-0.001100,-0.012400
20210818,-0.009500,0.001200,-0.001900,0.004700
20210819,-0.001500,-0.008000,-0.008100,-0.008400
20210820,0.009200,0.010000,-0.004800,0.002200
20210823,0.010800,0.009300,-0.008500,0.007500
20210824,0.004100,0.003600,0.003600,0.009500
20210825,0.002600,-0.000400,0.003600,0.007300
20210826,-0.006500,-0.004000,-0.003100,-0.003100
20210827,0.010700,0.016200,0.003000,0.009400
20210830,0.003500,-0.003500,-0.013700,-0.011700
20210831,-0.001300,0.004400,-0.000500,-0.002300
20210901,0.001100,0.005900,-0.009400,-0.005800
20210902,0.003600,0.001100,-0.000400,0.002100
20210903,-0.000100,-0.003800,-0.002500,0.002500
20210907,-0.003600,-0.001400,-0.000900,0.002600
20210908,-0.003400,-0.008100,0.000800,-0.009600
20210909,-0.002700,0.002300,0.000900,0.009100
